unit1_txt	unit2_txt	dir	rel_type	orig_label	label
offered by openly licensed educational resources , the convenience	online access to learners as alternative courses delivery and certification methods .	1<2	implicit	elaboration-attribute	elaboration
I am happy to note the enthusiasm	At this juncture , ladies and gentlemen , I thank William Fisher III , Professor of Intellectual Property and his staff at the Berkman Centre for Internet and Society at Harvard Law School	1<2	implicit	joint-other	conjunction
At this juncture , ladies and gentlemen , I thank William Fisher III , Professor of Intellectual Property and his staff at the Berkman Centre for Internet and Society at Harvard Law School	for providing a free copyright law course	1<2	explicit	causal-cause	causal
for providing a free copyright law course	taught to graduands	1<2	implicit	elaboration-attribute	elaboration
taught to graduands	present today	1<2	implicit	elaboration-attribute	elaboration
present today	to receive their certificates .	1<2	implicit	purpose-goal	purpose
At this juncture , ladies and gentlemen , I thank William Fisher III , Professor of Intellectual Property and his staff at the Berkman Centre for Internet and Society at Harvard Law School	I also thank Michael Murungi <*> and Alex Gakuru	1<2	explicit	joint-list	conjunction
I also thank Michael Murungi <*> and Alex Gakuru	( then CEO , National Council for Law Reporting or “ Kenya Law ” )	1<2	implicit	elaboration-additional	elaboration
I also thank Michael Murungi <*> and Alex Gakuru	for successfully conducting the course in Nairobi .	1<2	explicit	causal-cause	causal
I am happy to note the enthusiasm	I must congratulate the former students	1<2	implicit	joint-other	conjunction
I must congratulate the former students	and ask to make the very best use of the copyright law knowledge	1<2	explicit	joint-list	conjunction
and ask to make the very best use of the copyright law knowledge	they acquired	1<2	implicit	elaboration-attribute	elaboration
and ask to make the very best use of the copyright law knowledge	while also challenging all universities <*> to consider emulating the highly successfully CopyrightX initiative .	1<2	explicit	context-circumstance	temporal
while also challenging all universities <*> to consider emulating the highly successfully CopyrightX initiative .	represented here	1<2	implicit	elaboration-attribute	elaboration
As the government continues to work on modalities	we are pleased to witness this mode of study	1>2	explicit	context-circumstance	temporal
As the government continues to work on modalities	of ensuring universal access to education	1<2	implicit	elaboration-attribute	elaboration
of ensuring universal access to education	and increasing the internet penetration in all parts of the country ,	1<2	explicit	joint-list	conjunction
I am happy to note the enthusiasm	we are pleased to witness this mode of study	1<2	implicit	joint-other	conjunction
we are pleased to witness this mode of study	that will definitely translate to affordable education .	1<2	implicit	causal-result	causal
we are pleased to witness this mode of study	Open Education Resources <*> will accelerate realization of a modern Kenya	1<2	implicit	explanation-justify	explanation
Open Education Resources <*> will accelerate realization of a modern Kenya	coupled with innovative use of ICT in education	1<2	implicit	elaboration-attribute	elaboration
Open Education Resources <*> will accelerate realization of a modern Kenya	that will be a knowledge - based economy .	1<2	implicit	elaboration-attribute	elaboration
By using Open Educational Resources , OER ,	School of Open is opening up to many students <*> especially in the marginalized areas	1>2	explicit	mode-means	mode
I am happy to note the enthusiasm	School of Open is opening up to many students <*> especially in the marginalized areas	1<2	implicit	joint-other	conjunction
School of Open is opening up to many students <*> especially in the marginalized areas	who would have otherwise missed the opportunity	1<2	implicit	elaboration-attribute	elaboration
who would have otherwise missed the opportunity	of accessing education ,	1<2	implicit	elaboration-attribute	elaboration
School of Open is opening up to many students <*> especially in the marginalized areas	which could not adequately access quality education .	1<2	implicit	elaboration-attribute	elaboration
Ongoing , voluntary , and self - motivated pursuit of knowledge for either personal or professional reasons is one of the characteristics of the 21st Century .	One of the major ways <*> is the continuous use of ICT innovations in education .	1>2	implicit	context-background	frame
One of the major ways <*> is the continuous use of ICT innovations in education .	I congratulate School of Open teams across Africa for the innovative and transformative mode of teaching and learning	1>2	implicit	explanation-justify	explanation
One of the major ways <*> is the continuous use of ICT innovations in education .	of promoting life - long learning	1<2	implicit	elaboration-attribute	elaboration
I am happy to note the enthusiasm	I congratulate School of Open teams across Africa for the innovative and transformative mode of teaching and learning	1<2	implicit	joint-other	conjunction
I congratulate School of Open teams across Africa for the innovative and transformative mode of teaching and learning	that we are launching today .	1<2	implicit	elaboration-attribute	elaboration
