unit1_txt	unit2_txt	dir	rel_type	orig_label	label
that cultural behaviors are not genetically inherited from generation to generation	but must be passed down from older members of a society to younger members .	1<2	explicit	comparison.contrast	contrast
that cultural behaviors are not genetically inherited from generation to generation	but must be passed down from older members of a society to younger members .	1<2	implicit	expansion.conjunction	conjunction
This process , <*> is called enculturation .	as you ’ll recall from What is Anthropology ?	1<2	explicit	contingency.cause.reason	causal
Some aspects of enculturation are deliberate and systematic , such as learning the rules of written punctuation in a language .	At some point in an English speaker ’s childhood , someone explicitly told them the difference between a question mark and an exclamation point .	1<2	implicit	expansion.instantiation.arg2-as-instance	elaboration
At some point in an English speaker ’s childhood , someone explicitly told them the difference between a question mark and an exclamation point .	Most likely , they learned this distinction in school , a fundamental institution of enculturation in many societies .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Most likely , they learned this distinction in school , a fundamental institution of enculturation in many societies .	Religious institutions are another common force of enculturation , providing explicit instruction in cultural rules of morality and social interaction .	1<2	implicit	expansion.conjunction	conjunction
Religious institutions are another common force of enculturation , providing explicit instruction in cultural rules of morality and social interaction .	Extracurricular activities such as sports , dance , and music lessons also teach children cultural rules and norms .	1<2	explicit	expansion.conjunction	conjunction
While a great deal of very important cultural content is deliberately conveyed in these systematic contexts ,	the greater part of culture is acquired unconsciously by happenstance — that is , nobody planned to teach it , and no one made an effort to consciously try to learn it .	1>2	explicit	comparison.concession.arg1-as-denier	concession
While a great deal of very important cultural content is deliberately conveyed in these systematic contexts , the greater part of culture is acquired unconsciously by happenstance — that is , nobody planned to teach it , and no one made an effort to consciously try to learn it .	By virtue of growing up in a culture , children learn what certain actions and objects mean , how their society operates , and what the rules are for appropriate behavior .	1<2	implicit	contingency.cause.result	causal
that is , nobody planned to teach it ,	and no one made an effort to consciously try to learn it .	1<2	explicit	expansion.conjunction	conjunction
Going back to the cultural notion of home , did anyone ever explain to you why your childhood home was structured in a certain way ?	Did anyone ever point out the cultural assumptions about gender and family built into your house ?	1<2	implicit	expansion.conjunction	conjunction
did anyone ever explain to you why your childhood home was structured in a certain way ? Did anyone ever point out the cultural assumptions about gender and family built into your house ?	Probably not .	1<2	hypophora	hypophora	query
Now , imagine that you were taken away from your parents as a baby and adopted by a family far away , with a very different way of life situated in a very different environment .	With your adoptive family , you might have been raised in a very different kind of home .	1<2	implicit	contingency.cause.result	causal
that you were taken away from your parents as a baby	and adopted by a family far away , with a very different way of life situated in a very different environment .	1<2	explicit	expansion.conjunction	conjunction
With your adoptive family , you might have been raised in a very different kind of home .	Growing up , your everyday habits , activities , and expectations would have been shaped by the setup of that home .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Growing up ,	your everyday habits , activities , and expectations would have been shaped by the setup of that home .	1<2	implicit	temporal.asynchronous.succession	temporal
Growing up , your everyday habits , activities , and expectations would have been shaped by the setup of that home .	Living in that house , you would have wordlessly absorbed a set of assumptions about family , gender , work , leisure , hospitality , and property .	1<2	implicit	expansion.conjunction	conjunction
Living in that house , you would have wordlessly absorbed a set of assumptions about family , gender , work , leisure , hospitality , and property .	And all of it would seem quite natural to you .	1<2	explicit	expansion.level-of-detail.arg2-as-detail	elaboration
Living in that house ,	you would have wordlessly absorbed a set of assumptions about family , gender , work , leisure , hospitality , and property .	1<2	implicit	temporal.asynchronous.succession	temporal
Many forms of culture are passed down through a combination of deliberate and unconscious processes .	Perhaps when you were a child , someone told you what a wink was and showed you how to accomplish one ; or perhaps you just witnessed a few winks , figured out what they meant from their contexts , and then learned how to accomplish one through trial and error .	1<2	implicit	contingency.cause.result	causal
Perhaps <*> someone told you what a wink was	when you were a child ,	1<2	explicit	temporal.synchronous	temporal
Perhaps when you were a child , someone told you what a wink was	and showed you how to accomplish one ;	1<2	explicit	expansion.conjunction	conjunction
Perhaps when you were a child , someone told you what a wink was and showed you how to accomplish one ;	or perhaps you just witnessed a few winks , figured out what they meant from their contexts , and then learned how to accomplish one through trial and error .	1<2	explicit	expansion.disjunction	alternation
or perhaps you just witnessed a few winks ,	figured out what they meant from their contexts ,	1<2	implicit	temporal.asynchronous.precedence	temporal
figured out what they meant from their contexts ,	and then learned how to accomplish one through trial and error .	1<2	explicit	expansion.conjunction	conjunction
figured out what they meant from their contexts ,	and then learned how to accomplish one through trial and error .	1<2	explicit	temporal.asynchronous.precedence	temporal
